text,label
নির্বাচন বন্ধ করা হোক যে যার মতো চলাফেরা করুক চেয়ারম্যান মেম্বার এগুলো আমাদের কাজে আসে না সব সুদু গুষের আসায় বসে থাকে সরকার পারলে দেশ চালাইবো না পারলে তালেবান এসে দেশ চালাইবো,1
বোন তোমাকে অনেক ধন্যবাদ,0
"পুলিশ মানেই সরকার, সরকার দলীয়,ছাএলীগ আর টাকা ওয়ালাদেন দালাল",1
আপনারা হলুদ সাংবাদিকতা বাদ দেন বার বার শিক্ষার্থীদের দোষ দিচ্ছেন।কিন্তু আপনাদের ভিডিও ফুটেজে দেখা যাচ্ছে ব্যবসায়ীদের সাথে এক হয়ে পুলিশ শিক্ষার্থীদের উপর হামলা করেছে। পুলিশ গুলি ও টিয়ারশেল নিক্ষেপ করেছে অনেক শিক্ষার্থী আহত হয়েছে।এদেশে সবচেয়ে বড় সন্ত্রাসী চাঁদাবাজ হচ্ছে পুলিশ পুরো শহরের সকল পুটপাতের দোকান হতে তারা টাকা নেই যার কারনে আজ এই সব ব্যবসায়ীদের কাছে মানুষ হয়রানির শিকার হয়।,1
"একমাত্র বাংলাদেশই সব ধর্মের মুল্যায়ন হয় , আর ভারত একটা হিংসা পৃয় দেশ যা এশিয়া জুড়ে অশান্তি সৃষ্টি করে ।",1
"ক্ষমতাসীনদের জেনে রাখার উচিত,,,, এই পৃথিবীর মালিক আল্লাহ,,,,, আশা করছি তাদের জন্য আল্লাহ কর্তৃক কঠিন থেকে কঠিনতর শাস্তি প্রদান করবে",0
এমন কুত্তার বাচ্চা দের মেরে ফেলা ঠিক হয়েছে,1
তুরা আরেক দালাল,1
খবরটা শুনে হাসিনার খুশি হওয়ার কথা,0
এই রকম পাগল কা..==.কা করে যাচ্ছে ততই মুগ্ধ হয়ে গেলাম,1
কে সেই কাপুরুষ কোরআন কে অবমাননা করল আগে তাকে বের করা হউক.,1
